measurement_id,motor_id,timestamp,temperature,courant,vibration,acceleration,thdi,thdu,vitesse,cosphi,Alert_Status,alert_parameter,alert_code
19783,3,2025-05-06 14:15:00,31.5631,113.691,0.63301,0.476343,0.0,0.0,1490.35,0.85,NORMAL,,
19803,3,2025-05-06 14:30:00,35.6622,120.393,0.594175,0.268018,0.0,0.0,1496.06,0.85,NORMAL,,
19823,3,2025-05-06 14:45:00,28.3931,100.703,0.585238,0.314386,0.0,0.0,1487.23,0.85,NORMAL,,
19843,3,2025-05-06 15:00:00,37.3957,111.347,0.472406,0.251746,0.0,0.0,1487.82,0.85,NORMAL,,
19863,3,2025-05-06 15:15:00,36.3827,103.609,0.84403,0.408826,0.0,0.0,1494.27,0.85,NORMAL,,
19883,3,2025-05-06 15:30:00,33.064,109.323,0.222532,0.2924,0.0,0.0,1496.6,0.85,NORMAL,,
19903,3,2025-05-06 15:45:00,33.9351,119.381,0.842107,0.28847,0.0,0.0,1494.57,0.85,NORMAL,,
19923,3,2025-05-06 16:00:00,37.8974,119.95,0.830933,0.200071,0.0,0.0,1483.55,0.85,NORMAL,,
19943,3,2025-05-06 16:15:00,30.8027,100.611,0.615228,0.458188,0.0,0.0,1494.72,0.85,NORMAL,,
19963,3,2025-05-06 16:30:00,44.5653,107.356,0.596832,0.192332,0.0,0.0,1498.71,0.85,ALERT,temperature,ALERT_3_TEMPERATURE
19983,3,2025-05-06 16:45:00,29.9693,123.405,0.55522,0.224385,0.0,0.0,1503.48,0.85,NORMAL,,
20003,3,2025-05-07 07:00:00,34.0883,109.765,0.886018,0.214387,0.0,0.0,1492.63,0.85,NORMAL,,
20023,3,2025-05-07 07:15:00,35.3532,111.964,0.494245,0.46478,0.0,0.0,1499.52,0.85,NORMAL,,
20043,3,2025-05-07 07:30:00,38.2433,108.192,0.556499,0.446824,0.0,0.0,1497.83,0.85,NORMAL,,
20063,3,2025-05-07 07:45:00,40.3443,116.879,0.717402,0.244951,0.0,0.0,1489.19,0.85,ALERT,temperature,ALERT_3_TEMPERATURE
20083,3,2025-05-07 08:00:00,40.4836,115.881,0.581663,0.225571,0.0,0.0,1496.41,0.85,ALERT,temperature,ALERT_3_TEMPERATURE
20103,3,2025-05-07 08:15:00,39.3662,113.449,0.2966,0.242629,0.0,0.0,1495.61,0.85,NORMAL,,
20123,3,2025-05-07 08:30:00,34.9888,104.208,0.791182,0.122772,0.0,0.0,1497.05,0.85,NORMAL,,
20143,3,2025-05-07 08:45:00,25.5804,110.082,1.03556,0.321925,0.0,0.0,1509.73,0.85,ALERT,vibration,ALERT_3_VIBRATION
20163,3,2025-05-07 09:00:00,28.9307,107.05,0.817078,0.313628,0.0,0.0,1499.1,0.85,NORMAL,,
20183,3,2025-05-07 09:15:00,30.6656,102.855,0.940282,0.42205,0.0,0.0,1498.27,0.85,NORMAL,,
20203,3,2025-05-07 09:30:00,33.5272,110.531,0.814587,0.286929,0.0,0.0,1494.9,0.85,NORMAL,,
20223,3,2025-05-07 09:45:00,29.6501,115.202,0.530376,0.455557,0.0,0.0,1489.06,0.85,NORMAL,,
20243,3,2025-05-07 10:00:00,32.4465,110.706,0.750566,0.466692,0.0,0.0,1491.85,0.85,NORMAL,,
20263,3,2025-05-07 10:15:00,23.6646,117.79,0.964285,0.290666,0.0,0.0,1502.75,0.85,NORMAL,,
20283,3,2025-05-07 10:30:00,31.9514,107.323,0.702767,0.229445,0.0,0.0,1496.4,0.85,NORMAL,,
20303,3,2025-05-07 10:45:00,31.5992,111.405,0.798864,0.238771,0.0,0.0,1497.4,0.85,NORMAL,,
20323,3,2025-05-07 11:00:00,28.7551,110.416,0.901729,0.356548,0.0,0.0,1496.68,0.85,NORMAL,,
20343,3,2025-05-07 11:15:00,29.2336,118.137,0.605308,0.296681,0.0,0.0,1492.9,0.85,NORMAL,,
20363,3,2025-05-07 11:30:00,37.3277,110.147,0.839512,0.275933,0.0,0.0,1486.01,0.85,NORMAL,,
20383,3,2025-05-07 11:45:00,30.3315,107.79,0.750998,0.346333,0.0,0.0,1492.94,0.85,NORMAL,,
20403,3,2025-05-07 12:00:00,41.3371,108.423,0.651895,0.253203,0.0,0.0,1502.01,0.85,ALERT,temperature,ALERT_3_TEMPERATURE
20423,3,2025-05-07 12:15:00,43.3604,117.07,0.658902,0.206965,0.0,0.0,1499.65,0.85,ALERT,temperature,ALERT_3_TEMPERATURE
20443,3,2025-05-07 12:30:00,33.4607,109.828,0.520121,0.278441,0.0,0.0,1496.73,0.85,NORMAL,,
20463,3,2025-05-07 12:45:00,39.4511,102.916,0.539473,0.221858,0.0,0.0,1493.87,0.85,NORMAL,,
20483,3,2025-05-07 13:00:00,31.9813,110.322,0.698963,0.374716,0.0,0.0,1495.55,0.85,NORMAL,,
20503,3,2025-05-07 13:15:00,36.2554,118.533,0.610517,0.236485,0.0,0.0,1494.37,0.85,NORMAL,,
20523,3,2025-05-07 13:30:00,31.4505,110.885,0.668776,0.307783,0.0,0.0,1496.93,0.85,NORMAL,,
20543,3,2025-05-07 13:45:00,46.7026,106.283,1.00541,0.246294,0.0,0.0,1491.48,0.85,ALERT,temperature,ALERT_3_TEMPERATURE
20563,3,2025-05-07 14:00:00,36.3543,106.598,0.8132,0.431151,0.0,0.0,1497.25,0.85,NORMAL,,
20583,3,2025-05-07 14:15:00,35.1447,116.471,0.740588,0.294409,0.0,0.0,1492.76,0.85,NORMAL,,
20603,3,2025-05-07 14:30:00,41.4589,107.14,0.76271,0.169478,0.0,0.0,1492.6,0.85,ALERT,temperature,ALERT_3_TEMPERATURE
20623,3,2025-05-07 14:45:00,39.6381,116.045,0.596948,0.333459,0.0,0.0,1489.4,0.85,NORMAL,,
20643,3,2025-05-07 15:00:00,34.8241,118.471,0.733564,0.257971,0.0,0.0,1492.49,0.85,NORMAL,,
20663,3,2025-05-07 15:15:00,27.128,108.383,0.835615,0.173018,0.0,0.0,1498.4,0.85,NORMAL,,
20683,3,2025-05-07 15:30:00,42.8928,113.04,0.641966,0.290117,0.0,0.0,1499.04,0.85,ALERT,temperature,ALERT_3_TEMPERATURE
20703,3,2025-05-07 15:45:00,41.0943,103.617,0.573446,0.2705,0.0,0.0,1491.7,0.85,ALERT,temperature,ALERT_3_TEMPERATURE
20723,3,2025-05-07 16:00:00,37.4959,108.041,1.08147,0.222353,0.0,0.0,1499.73,0.85,ALERT,vibration,ALERT_3_VIBRATION
20743,3,2025-05-07 16:15:00,31.2263,115.343,0.689153,0.404476,0.0,0.0,1492.82,0.85,NORMAL,,
20763,3,2025-05-07 16:30:00,37.089,112.909,0.444854,0.389279,0.0,0.0,1497.69,0.85,NORMAL,,
20783,3,2025-05-07 16:45:00,32.8877,109.182,0.54672,0.284236,0.0,0.0,1491.45,0.85,NORMAL,,
20803,3,2025-05-08 07:00:00,30.9089,118.195,0.914301,0.239712,0.0,0.0,1488.21,0.85,NORMAL,,
20823,3,2025-05-08 07:15:00,28.0346,105.403,1.07177,0.331175,0.0,0.0,1496.73,0.85,ALERT,vibration,ALERT_3_VIBRATION
20843,3,2025-05-08 07:30:00,31.7065,123.78,0.52091,0.272375,0.0,0.0,1496.45,0.85,NORMAL,,
20863,3,2025-05-08 07:45:00,34.0241,120.737,0.810803,0.410801,0.0,0.0,1489.41,0.85,NORMAL,,
20883,3,2025-05-08 08:00:00,37.5012,114.1,0.614051,0.184878,0.0,0.0,1499.25,0.85,NORMAL,,
20903,3,2025-05-08 08:15:00,44.1145,114.078,0.733462,0.271974,0.0,0.0,1498.66,0.85,ALERT,temperature,ALERT_3_TEMPERATURE
20923,3,2025-05-08 08:30:00,30.6903,112.685,0.521363,0.457802,0.0,0.0,1493.84,0.85,NORMAL,,
20943,3,2025-05-08 08:45:00,32.9005,112.612,0.443568,0.382363,0.0,0.0,1492.84,0.85,NORMAL,,
20963,3,2025-05-08 09:00:00,31.2978,114.34,0.694532,0.286399,0.0,0.0,1498.76,0.85,NORMAL,,
20983,3,2025-05-08 09:15:00,32.7679,106.382,0.708232,0.165047,0.0,0.0,1502.95,0.85,NORMAL,,
21003,3,2025-05-08 09:30:00,35.6172,112.965,1.02668,0.228704,0.0,0.0,1498.62,0.85,ALERT,vibration,ALERT_3_VIBRATION
21023,3,2025-05-08 09:45:00,34.1071,110.535,0.707091,0.350846,0.0,0.0,1494.99,0.85,NORMAL,,
21043,3,2025-05-08 10:00:00,33.4635,118.742,0.733519,0.26602,0.0,0.0,1492.81,0.85,NORMAL,,
21063,3,2025-05-08 10:15:00,47.1276,112.651,1.14242,0.246924,0.0,0.0,1497.08,0.85,ALERT,temperature,ALERT_3_TEMPERATURE
21083,3,2025-05-08 10:30:00,37.4697,111.288,0.820237,0.351773,0.0,0.0,1499.84,0.85,NORMAL,,
21103,3,2025-05-08 10:45:00,38.7773,125.661,0.417671,0.409992,0.0,0.0,1501.11,0.85,NORMAL,,
21123,3,2025-05-08 11:00:00,32.8664,114.012,0.614323,0.283812,0.0,0.0,1492.55,0.85,NORMAL,,
21143,3,2025-05-08 11:15:00,31.6717,123.881,0.44954,0.246695,0.0,0.0,1493.15,0.85,NORMAL,,
21163,3,2025-05-08 11:30:00,37.4402,114.629,0.792793,0.345565,0.0,0.0,1504.44,0.85,NORMAL,,
21183,3,2025-05-08 11:45:00,33.9507,118.58,0.601214,0.404354,0.0,0.0,1486.54,0.85,NORMAL,,
21203,3,2025-05-08 12:00:00,36.7375,112.028,0.376395,0.361163,0.0,0.0,1497.08,0.85,NORMAL,,
21223,3,2025-05-08 12:15:00,36.8689,109.113,0.642844,0.383193,0.0,0.0,1507.45,0.85,NORMAL,,
21243,3,2025-05-08 12:30:00,41.0799,115.131,0.932094,0.352244,0.0,0.0,1498.09,0.85,ALERT,temperature,ALERT_3_TEMPERATURE
21263,3,2025-05-08 12:45:00,31.3698,100.638,0.27673,0.328194,0.0,0.0,1497.03,0.85,NORMAL,,
21283,3,2025-05-08 13:00:00,31.9719,105.699,0.656567,0.171767,0.0,0.0,1499.05,0.85,NORMAL,,
21303,3,2025-05-08 13:15:00,36.1454,119.476,0.965585,0.233985,0.0,0.0,1495.02,0.85,NORMAL,,
21323,3,2025-05-08 13:30:00,32.4291,111.782,1.08872,0.603384,0.0,0.0,1486.68,0.85,ALERT,vibration,ALERT_3_VIBRATION
21343,3,2025-05-08 13:45:00,32.5318,110.37,1.06984,0.332583,0.0,0.0,1498.33,0.85,ALERT,vibration,ALERT_3_VIBRATION
21363,3,2025-05-08 14:00:00,32.3201,117.496,0.327193,0.354518,0.0,0.0,1499.14,0.85,NORMAL,,
21383,3,2025-05-08 14:15:00,31.0533,107.809,0.530367,0.233254,0.0,0.0,1500.83,0.85,NORMAL,,
21403,3,2025-05-08 14:30:00,43.1213,110.687,0.684743,0.160161,0.0,0.0,1490.78,0.85,ALERT,temperature,ALERT_3_TEMPERATURE
21423,3,2025-05-08 14:45:00,40.1379,106.984,0.333775,0.252897,0.0,0.0,1492.89,0.85,ALERT,temperature,ALERT_3_TEMPERATURE
21443,3,2025-05-08 15:00:00,45.7504,112.122,1.21966,0.228729,0.0,0.0,1494.38,0.85,ALERT,temperature,ALERT_3_TEMPERATURE
21463,3,2025-05-08 15:15:00,37.4058,119.156,0.621934,0.358005,0.0,0.0,1491.46,0.85,NORMAL,,
21483,3,2025-05-08 15:30:00,41.1303,117.563,0.884449,0.387949,0.0,0.0,1490.91,0.85,ALERT,temperature,ALERT_3_TEMPERATURE
21503,3,2025-05-08 15:45:00,32.4662,115.832,0.627474,0.276192,0.0,0.0,1498.25,0.85,NORMAL,,
21523,3,2025-05-08 16:00:00,32.9935,107.582,0.944338,0.349128,0.0,0.0,1501.09,0.85,NORMAL,,
21543,3,2025-05-08 16:15:00,38.75,117.905,0.527689,0.251676,0.0,0.0,1497.12,0.85,NORMAL,,
21563,3,2025-05-08 16:30:00,23.5008,118.085,0.402998,0.252471,0.0,0.0,1499.08,0.85,NORMAL,,
21583,3,2025-05-08 16:45:00,23.9607,113.989,0.705303,0.266064,0.0,0.0,1496.46,0.85,NORMAL,,
21603,3,2025-05-09 07:00:00,30.5761,111.22,0.537207,0.222365,0.0,0.0,1495.26,0.85,NORMAL,,
21623,3,2025-05-09 07:15:00,40.3436,106.387,0.657803,0.267051,0.0,0.0,1490.2,0.85,ALERT,temperature,ALERT_3_TEMPERATURE
21643,3,2025-05-09 07:30:00,39.7642,113.089,0.444786,0.297887,0.0,0.0,1498.15,0.85,NORMAL,,
21663,3,2025-05-09 07:45:00,32.7738,113.749,0.959592,0.286729,0.0,0.0,1497.27,0.85,NORMAL,,
21683,3,2025-05-09 08:00:00,35.7446,111.546,0.94572,0.260046,0.0,0.0,1498.55,0.85,NORMAL,,
21703,3,2025-05-09 08:15:00,29.5058,114.547,0.899192,0.342757,0.0,0.0,1491.97,0.85,NORMAL,,
21723,3,2025-05-09 08:30:00,33.5704,109.702,0.700316,0.206649,0.0,0.0,1490.28,0.85,NORMAL,,
21743,3,2025-05-09 08:45:00,36.8321,107.033,0.704252,0.170861,0.0,0.0,1492.08,0.85,NORMAL,,
21763,3,2025-05-09 09:00:00,32.8617,107.574,1.05343,0.168048,0.0,0.0,1485.44,0.85,ALERT,vibration,ALERT_3_VIBRATION
21783,3,2025-05-09 09:15:00,28.5622,112.485,0.86615,0.38085,0.0,0.0,1497.05,0.85,NORMAL,,
21803,3,2025-05-09 09:30:00,28.9486,111.565,0.828066,0.34028,0.0,0.0,1497.34,0.85,NORMAL,,
21823,3,2025-05-09 09:45:00,34.408,127.212,0.726062,0.232157,0.0,0.0,1492.93,0.85,ALERT,courant,ALERT_3_COURANT
21843,3,2025-05-09 10:00:00,33.6952,112.704,0.656786,0.401128,0.0,0.0,1497.81,0.85,NORMAL,,
21863,3,2025-05-09 10:15:00,40.4276,116.967,0.909355,0.251557,0.0,0.0,1488.0,0.85,ALERT,temperature,ALERT_3_TEMPERATURE
21883,3,2025-05-09 10:30:00,32.3825,105.809,0.2704,0.288025,0.0,0.0,1490.72,0.85,NORMAL,,
21903,3,2025-05-09 10:45:00,35.3718,114.467,0.768627,0.285807,0.0,0.0,1500.24,0.85,NORMAL,,
21923,3,2025-05-09 11:00:00,42.3791,111.402,0.77994,0.339801,0.0,0.0,1496.0,0.85,ALERT,temperature,ALERT_3_TEMPERATURE
21943,3,2025-05-09 11:15:00,36.5928,105.781,0.68134,0.371755,0.0,0.0,1495.04,0.85,NORMAL,,
21963,3,2025-05-09 11:30:00,32.5153,113.152,0.660469,0.218443,0.0,0.0,1489.89,0.85,NORMAL,,
21983,3,2025-05-09 11:45:00,39.0482,116.885,0.869344,0.329448,0.0,0.0,1481.76,0.85,NORMAL,,
22003,3,2025-05-09 12:00:00,39.3417,114.045,0.537564,0.297303,0.0,0.0,1492.65,0.85,NORMAL,,
22023,3,2025-05-09 12:15:00,37.8671,120.447,0.597811,0.329127,0.0,0.0,1495.04,0.85,NORMAL,,
22043,3,2025-05-09 12:30:00,34.0634,111.325,0.770311,0.269413,0.0,0.0,1497.06,0.85,NORMAL,,
22063,3,2025-05-09 12:45:00,31.2649,108.464,0.712854,0.193014,0.0,0.0,1497.89,0.85,NORMAL,,
22083,3,2025-05-09 13:00:00,38.3442,115.349,0.81209,0.20304,0.0,0.0,1502.34,0.85,NORMAL,,
22103,3,2025-05-09 13:15:00,33.0338,114.159,0.665287,0.246955,0.0,0.0,1492.35,0.85,NORMAL,,
22123,3,2025-05-09 13:30:00,42.8329,117.177,0.680564,0.379259,0.0,0.0,1497.06,0.85,ALERT,temperature,ALERT_3_TEMPERATURE
22143,3,2025-05-09 13:45:00,33.8163,105.246,0.896527,0.359738,0.0,0.0,1490.81,0.85,NORMAL,,
22163,3,2025-05-09 14:00:00,43.6048,101.859,0.803658,0.461716,0.0,0.0,1490.81,0.85,ALERT,temperature,ALERT_3_TEMPERATURE
22183,3,2025-05-09 14:15:00,41.2337,117.184,0.602361,0.2634,0.0,0.0,1496.36,0.85,ALERT,temperature,ALERT_3_TEMPERATURE
22203,3,2025-05-09 14:30:00,42.6294,112.67,0.902636,0.309321,0.0,0.0,1493.09,0.85,ALERT,temperature,ALERT_3_TEMPERATURE
22223,3,2025-05-09 14:45:00,35.5545,107.639,0.291212,0.338606,0.0,0.0,1490.28,0.85,NORMAL,,
22243,3,2025-05-09 15:00:00,30.028,119.373,0.315889,0.34926,0.0,0.0,1496.77,0.85,NORMAL,,
22263,3,2025-05-09 15:15:00,29.2354,114.147,0.618911,0.329228,0.0,0.0,1497.5,0.85,NORMAL,,
22283,3,2025-05-09 15:30:00,33.8578,119.242,0.677706,0.301975,0.0,0.0,1498.36,0.85,NORMAL,,
22303,3,2025-05-09 15:45:00,22.5571,107.26,0.692462,0.240498,0.0,0.0,1487.02,0.85,NORMAL,,
22323,3,2025-05-09 16:00:00,42.4329,114.231,0.501797,0.306866,0.0,0.0,1498.68,0.85,ALERT,temperature,ALERT_3_TEMPERATURE
22343,3,2025-05-09 16:15:00,30.9217,118.334,0.708237,0.0255898,0.0,0.0,1491.89,0.85,NORMAL,,
22363,3,2025-05-09 16:30:00,33.6638,112.467,0.648726,0.203697,0.0,0.0,1488.85,0.85,NORMAL,,
22383,3,2025-05-09 16:45:00,39.3989,121.804,0.594872,0.309893,0.0,0.0,1499.11,0.85,NORMAL,,
22403,3,2025-05-10 07:00:00,31.2624,114.967,0.703704,0.209046,0.0,0.0,1493.64,0.85,NORMAL,,
22423,3,2025-05-10 07:15:00,36.3051,105.821,0.525732,0.317788,0.0,0.0,1500.36,0.85,NORMAL,,
22443,3,2025-05-10 07:30:00,36.5002,107.336,0.423352,0.263801,0.0,0.0,1490.06,0.85,NORMAL,,
22463,3,2025-05-10 07:45:00,33.7289,112.496,0.578367,0.333873,0.0,0.0,1504.08,0.85,NORMAL,,
22483,3,2025-05-10 08:00:00,31.1031,122.602,0.730862,0.395912,0.0,0.0,1502.27,0.85,NORMAL,,
22503,3,2025-05-10 08:15:00,33.8685,117.051,0.909365,0.263412,0.0,0.0,1499.58,0.85,NORMAL,,
22523,3,2025-05-10 08:30:00,28.5055,118.892,0.829985,0.168889,0.0,0.0,1498.72,0.85,NORMAL,,
22543,3,2025-05-10 08:45:00,32.9061,111.466,0.852382,0.332423,0.0,0.0,1496.66,0.85,NORMAL,,
22563,3,2025-05-10 09:00:00,37.5019,113.478,0.808455,0.457878,0.0,0.0,1490.07,0.85,NORMAL,,
22583,3,2025-05-10 09:15:00,35.6747,110.479,0.778607,0.323574,0.0,0.0,1500.63,0.85,NORMAL,,
22603,3,2025-05-10 09:30:00,36.3799,118.422,0.994205,0.261873,0.0,0.0,1492.84,0.85,NORMAL,,
22623,3,2025-05-10 09:45:00,34.6244,114.639,0.946684,0.300314,0.0,0.0,1493.62,0.85,NORMAL,,
22643,3,2025-05-10 10:00:00,46.569,106.555,0.502979,0.256675,0.0,0.0,1492.29,0.85,ALERT,temperature,ALERT_3_TEMPERATURE
22663,3,2025-05-10 10:15:00,30.4688,113.522,0.969085,0.48003,0.0,0.0,1493.77,0.85,NORMAL,,
22683,3,2025-05-10 10:30:00,32.8473,104.168,0.548436,0.0592844,0.0,0.0,1492.57,0.85,NORMAL,,
22703,3,2025-05-10 10:45:00,40.167,113.08,0.526033,0.32876,0.0,0.0,1504.43,0.85,ALERT,temperature,ALERT_3_TEMPERATURE
22723,3,2025-05-10 11:00:00,24.3855,117.493,0.647053,0.531765,0.0,0.0,1484.96,0.85,ALERT,acceleration,ALERT_3_ACCELERATION
22743,3,2025-05-10 11:15:00,28.4752,110.096,0.785354,0.202255,0.0,0.0,1498.61,0.85,NORMAL,,
22763,3,2025-05-10 11:30:00,32.0405,112.345,0.888885,0.0671259,0.0,0.0,1496.14,0.85,NORMAL,,
22783,3,2025-05-10 11:45:00,36.7153,109.387,0.492947,0.180091,0.0,0.0,1489.61,0.85,NORMAL,,
22803,3,2025-05-10 12:00:00,35.5974,115.175,0.462446,0.11071,0.0,0.0,1493.4,0.85,NORMAL,,
22823,3,2025-05-10 12:15:00,38.4061,110.232,0.642092,0.319661,0.0,0.0,1490.83,0.85,NORMAL,,
22843,3,2025-05-10 12:30:00,36.2217,100.874,0.66598,0.43398,0.0,0.0,1488.36,0.85,NORMAL,,
22863,3,2025-05-10 12:45:00,35.4363,104.504,0.769017,0.521832,0.0,0.0,1499.47,0.85,ALERT,acceleration,ALERT_3_ACCELERATION
22883,3,2025-05-10 13:00:00,37.1467,105.613,0.719953,0.385543,0.0,0.0,1497.93,0.85,NORMAL,,
22903,3,2025-05-10 13:15:00,34.1726,115.452,0.540299,0.277072,0.0,0.0,1489.31,0.85,NORMAL,,
22923,3,2025-05-10 13:30:00,41.7566,111.443,0.85378,0.471034,0.0,0.0,1499.57,0.85,ALERT,temperature,ALERT_3_TEMPERATURE
22943,3,2025-05-10 13:45:00,32.7235,115.171,0.702535,0.28228,0.0,0.0,1491.21,0.85,NORMAL,,
22963,3,2025-05-10 14:00:00,36.7026,105.9,0.963861,0.286101,0.0,0.0,1490.09,0.85,NORMAL,,
22983,3,2025-05-10 14:15:00,41.9216,114.947,0.829623,0.247316,0.0,0.0,1496.0,0.85,ALERT,temperature,ALERT_3_TEMPERATURE
23003,3,2025-05-10 14:30:00,27.2454,106.166,0.71706,0.159936,0.0,0.0,1490.61,0.85,NORMAL,,
23023,3,2025-05-10 14:45:00,33.8365,110.869,0.770294,0.199927,0.0,0.0,1494.16,0.85,NORMAL,,
23043,3,2025-05-10 15:00:00,29.3246,107.633,0.607934,0.407115,0.0,0.0,1488.35,0.85,NORMAL,,
23063,3,2025-05-10 15:15:00,35.445,115.571,0.692241,0.360407,0.0,0.0,1492.14,0.85,NORMAL,,
23083,3,2025-05-10 15:30:00,34.7647,116.761,1.03056,0.265473,0.0,0.0,1489.79,0.85,ALERT,vibration,ALERT_3_VIBRATION
23103,3,2025-05-10 15:45:00,39.0031,105.265,0.785049,0.430525,0.0,0.0,1481.74,0.85,NORMAL,,
23123,3,2025-05-10 16:00:00,34.913,113.518,0.506274,0.292224,0.0,0.0,1492.17,0.85,NORMAL,,
23143,3,2025-05-10 16:15:00,45.4765,112.122,0.730759,0.395858,0.0,0.0,1493.64,0.85,ALERT,temperature,ALERT_3_TEMPERATURE
23163,3,2025-05-10 16:30:00,40.7197,114.783,0.400057,0.369435,0.0,0.0,1487.78,0.85,ALERT,temperature,ALERT_3_TEMPERATURE
23183,3,2025-05-10 16:45:00,35.1124,115.692,0.834463,0.249727,0.0,0.0,1487.38,0.85,NORMAL,,
23203,3,2025-05-12 07:00:00,27.5511,119.623,0.496692,0.297186,0.0,0.0,1502.99,0.85,NORMAL,,
23223,3,2025-05-12 07:15:00,41.3916,111.75,0.829458,0.39292,0.0,0.0,1507.64,0.85,ALERT,temperature,ALERT_3_TEMPERATURE
23243,3,2025-05-12 07:30:00,35.8651,111.117,0.852272,0.256691,0.0,0.0,1488.68,0.85,NORMAL,,
23263,3,2025-05-12 07:45:00,44.4701,115.616,0.881195,0.394979,0.0,0.0,1498.61,0.85,ALERT,temperature,ALERT_3_TEMPERATURE
23283,3,2025-05-12 08:00:00,35.6247,113.687,0.621717,0.291004,0.0,0.0,1490.83,0.85,NORMAL,,
23303,3,2025-05-12 08:15:00,37.9406,114.918,0.506771,0.0879725,0.0,0.0,1488.13,0.85,NORMAL,,
23323,3,2025-05-12 08:30:00,43.3596,123.582,0.5311,0.400909,0.0,0.0,1491.65,0.85,ALERT,temperature,ALERT_3_TEMPERATURE
23343,3,2025-05-12 08:45:00,31.5388,105.052,0.884345,0.205863,0.0,0.0,1493.68,0.85,NORMAL,,
23363,3,2025-05-12 09:00:00,29.4279,115.129,0.956777,0.392217,0.0,0.0,1496.73,0.85,NORMAL,,
23383,3,2025-05-12 09:15:00,35.179,121.851,0.640248,0.451114,0.0,0.0,1499.97,0.85,NORMAL,,
23403,3,2025-05-12 09:30:00,40.1716,108.957,0.697055,0.245071,0.0,0.0,1491.86,0.85,ALERT,temperature,ALERT_3_TEMPERATURE
23423,3,2025-05-12 09:45:00,43.5533,111.66,0.511999,0.302359,0.0,0.0,1490.87,0.85,ALERT,temperature,ALERT_3_TEMPERATURE
23443,3,2025-05-12 10:00:00,29.3585,116.266,0.505555,0.253838,0.0,0.0,1499.3,0.85,NORMAL,,
23463,3,2025-05-12 10:15:00,27.0246,107.156,0.967079,0.33283,0.0,0.0,1497.61,0.85,NORMAL,,
23483,3,2025-05-12 10:30:00,36.474,108.659,0.716274,0.279919,0.0,0.0,1495.31,0.85,NORMAL,,
23503,3,2025-05-12 10:45:00,35.7437,112.009,0.651738,0.305599,0.0,0.0,1493.23,0.85,NORMAL,,
23523,3,2025-05-12 11:00:00,29.0578,113.428,0.552636,0.110641,0.0,0.0,1502.46,0.85,NORMAL,,
23543,3,2025-05-12 11:15:00,44.854,117.605,0.584302,0.393435,0.0,0.0,1500.88,0.85,ALERT,temperature,ALERT_3_TEMPERATURE
23563,3,2025-05-12 11:30:00,38.2341,116.998,0.883345,0.232133,0.0,0.0,1493.97,0.85,NORMAL,,
23583,3,2025-05-12 11:45:00,48.2738,119.782,0.544623,0.274452,0.0,0.0,1494.68,0.85,ALERT,temperature,ALERT_3_TEMPERATURE
23603,3,2025-05-12 12:00:00,39.504,110.425,0.946962,0.319191,0.0,0.0,1495.74,0.85,NORMAL,,
23623,3,2025-05-12 12:15:00,36.3571,112.731,0.712957,0.335836,0.0,0.0,1503.99,0.85,NORMAL,,
23643,3,2025-05-12 12:30:00,33.3834,116.332,0.698548,0.378357,0.0,0.0,1497.71,0.85,NORMAL,,
23663,3,2025-05-12 12:45:00,28.6823,118.732,0.893004,0.399466,0.0,0.0,1495.51,0.85,NORMAL,,
23683,3,2025-05-12 13:00:00,32.2338,107.971,0.791374,0.388339,0.0,0.0,1499.97,0.85,NORMAL,,
23703,3,2025-05-12 13:15:00,34.2746,111.335,1.04702,0.212722,0.0,0.0,1492.31,0.85,ALERT,vibration,ALERT_3_VIBRATION
23723,3,2025-05-12 13:30:00,40.2517,113.951,0.560696,0.397447,0.0,0.0,1483.72,0.85,ALERT,temperature,ALERT_3_TEMPERATURE
23743,3,2025-05-12 13:45:00,44.2903,113.299,1.03343,0.0980932,0.0,0.0,1494.04,0.85,ALERT,temperature,ALERT_3_TEMPERATURE
23763,3,2025-05-12 14:00:00,38.1616,112.712,0.785054,0.39501,0.0,0.0,1489.83,0.85,NORMAL,,
23783,3,2025-05-12 14:15:00,35.3917,113.392,0.792058,0.451466,0.0,0.0,1486.93,0.85,NORMAL,,
23803,3,2025-05-12 14:30:00,30.0445,120.606,0.695124,0.369219,0.0,0.0,1492.07,0.85,NORMAL,,
23823,3,2025-05-12 14:45:00,39.2067,110.864,0.50087,0.125904,0.0,0.0,1490.82,0.85,NORMAL,,
23843,3,2025-05-12 15:00:00,41.0155,115.855,1.02808,0.185794,0.0,0.0,1489.96,0.85,ALERT,temperature,ALERT_3_TEMPERATURE
23863,3,2025-05-12 15:15:00,32.4862,104.151,0.848031,0.292118,0.0,0.0,1489.31,0.85,NORMAL,,
23883,3,2025-05-12 15:30:00,41.2083,109.607,0.511333,0.260175,0.0,0.0,1498.66,0.85,ALERT,temperature,ALERT_3_TEMPERATURE
23903,3,2025-05-12 15:45:00,34.9476,106.309,0.0882236,0.295162,0.0,0.0,1494.44,0.85,NORMAL,,
23923,3,2025-05-12 16:00:00,40.1264,113.058,0.961941,0.233756,0.0,0.0,1493.74,0.85,ALERT,temperature,ALERT_3_TEMPERATURE
23943,3,2025-05-12 16:15:00,30.083,117.167,0.784881,0.198474,0.0,0.0,1496.03,0.85,NORMAL,,
23963,3,2025-05-12 16:30:00,29.7798,113.163,0.608859,0.271259,0.0,0.0,1486.15,0.85,NORMAL,,
