motor_id,timestamp,temperature,vibration,courant,score_if,score_rules,score_hybride,is_anomalie,di,niveau_risque,health_score,n_exceed,buffer_size
18,2026-02-25 02:07:06,36.36,3.2726,25.55,0.2,0.6285,0.4999,1,0.4823,MODÉRÉ,52.8,2,20
21,2026-02-25 02:07:06,203.37,9.3678,98.16,0.4253,1.0,0.8276,1,0.8287,CRITIQUE,36.3,3,20
1,2026-02-25 02:07:11,35.11,0.7042,58.33,0.0,0.0,0.0,0,0.001,FAIBLE,77.7,0,20
5,2026-02-25 02:07:11,83.75,0.6996,39.34,0.1032,1.0,0.731,1,0.6603,ÉLEVÉ,58.5,2,20
18,2026-02-25 02:07:11,35.2,3.3163,24.76,0.2,0.6355,0.5048,1,0.4829,MODÉRÉ,53.1,2,20
21,2026-02-25 02:07:11,204.49,9.4641,93.09,0.4358,1.0,0.8307,1,0.8288,CRITIQUE,36.2,3,20
1,2026-02-25 02:07:16,34.87,0.6787,58.47,0.0,0.0,0.0,0,0.001,FAIBLE,77.9,0,20
5,2026-02-25 02:07:16,85.25,0.7015,39.94,0.1101,1.0,0.733,1,0.6621,ÉLEVÉ,58.4,2,20
18,2026-02-25 02:07:16,35.02,3.3311,25.47,0.2303,0.6347,0.5134,1,0.4836,MODÉRÉ,53.4,2,20
21,2026-02-25 02:07:16,204.36,9.4764,98.01,0.4397,1.0,0.8319,1,0.8289,CRITIQUE,36.2,3,20
1,2026-02-25 02:07:21,34.83,0.7004,54.09,0.0,0.0,0.0,0,0.001,FAIBLE,77.6,0,20
5,2026-02-25 02:07:21,84.03,0.7069,41.12,0.0726,1.0,0.7218,1,0.6638,ÉLEVÉ,58.8,2,20
18,2026-02-25 02:07:21,35.7,3.2965,24.86,0.2,0.6318,0.5023,1,0.4841,MODÉRÉ,53.3,2,20
21,2026-02-25 02:07:21,205.02,9.5089,95.22,0.4289,1.0,0.8287,1,0.8289,CRITIQUE,36.2,3,20
1,2026-02-25 02:07:26,36.09,0.6822,58.95,0.0,0.0,0.0,0,0.001,FAIBLE,77.5,0,20
5,2026-02-25 02:07:26,84.82,0.7115,39.26,0.108,1.0,0.7324,1,0.6657,ÉLEVÉ,58.8,2,20
18,2026-02-25 02:07:26,35.38,3.3387,25.08,0.2,0.6395,0.5077,1,0.4846,MODÉRÉ,53.6,2,20
21,2026-02-25 02:07:26,205.52,9.5179,90.33,0.419,1.0,0.8257,1,0.8288,CRITIQUE,36.2,3,20
1,2026-02-25 02:07:31,35.25,0.7213,58.02,0.0,0.0,0.0,0,0.0009,FAIBLE,77.7,0,20
5,2026-02-25 02:07:31,84.87,0.6695,39.1,0.1083,1.0,0.7325,1,0.6673,ÉLEVÉ,58.9,2,20
18,2026-02-25 02:07:31,34.46,3.2991,25.34,0.2,0.632,0.5024,1,0.4851,MODÉRÉ,53.5,2,20
21,2026-02-25 02:07:31,204.82,9.5729,95.62,0.4043,1.0,0.8213,1,0.8287,CRITIQUE,36.2,3,20
1,2026-02-25 02:07:36,35.54,0.7006,53.97,0.0,0.0,0.0,0,0.0009,FAIBLE,77.7,0,20
5,2026-02-25 02:07:36,84.76,0.6856,38.96,0.0891,1.0,0.7267,1,0.6691,ÉLEVÉ,58.7,2,20
18,2026-02-25 02:07:36,34.8,3.48,25.01,0.2459,0.6417,0.523,1,0.4858,MODÉRÉ,52.6,2,20
21,2026-02-25 02:07:36,205.48,9.6068,95.53,0.4079,1.0,0.8224,1,0.8286,CRITIQUE,36.1,3,20
1,2026-02-25 02:07:41,35.04,0.7078,58.04,0.0,0.0,0.0,0,0.0009,FAIBLE,77.6,0,20
5,2026-02-25 02:07:41,84.92,0.7186,41.17,0.0888,1.0,0.7266,1,0.6708,ÉLEVÉ,59.0,2,20
18,2026-02-25 02:07:41,35.19,3.3412,24.6,0.2,0.6365,0.5056,1,0.4863,MODÉRÉ,52.9,2,20
21,2026-02-25 02:07:41,205.73,9.5956,96.68,0.4121,1.0,0.8236,1,0.8285,CRITIQUE,36.1,3,20
1,2026-02-25 02:07:46,34.83,0.6951,57.76,0.0,0.0,0.0,0,0.0009,FAIBLE,77.4,0,20
5,2026-02-25 02:07:46,84.17,0.678,41.78,0.0789,1.0,0.7237,1,0.6725,ÉLEVÉ,59.3,2,20
18,2026-02-25 02:07:46,34.97,3.347,25.67,0.2,0.636,0.5052,1,0.4868,MODÉRÉ,53.0,2,20
21,2026-02-25 02:07:46,206.36,9.6137,97.85,0.3953,1.0,0.8186,1,0.8282,CRITIQUE,36.1,3,20
1,2026-02-25 02:07:51,35.0,0.6801,56.81,0.0,0.0,0.0,0,0.0009,FAIBLE,77.6,0,20
5,2026-02-25 02:07:51,84.72,0.6947,40.29,0.0669,1.0,0.7201,1,0.6742,ÉLEVÉ,59.2,2,20
18,2026-02-25 02:07:51,35.37,3.3669,22.91,0.2,0.6322,0.5026,1,0.4872,MODÉRÉ,53.2,2,20
21,2026-02-25 02:07:51,206.91,9.6721,92.35,0.4175,1.0,0.8252,1,0.8282,CRITIQUE,36.1,3,20
1,2026-02-25 02:07:56,34.31,0.6942,57.85,0.0,0.0,0.0,0,0.0009,FAIBLE,77.4,0,20
5,2026-02-25 02:07:56,84.9,0.6892,41.34,0.075,1.0,0.7225,1,0.6757,ÉLEVÉ,59.3,2,20
18,2026-02-25 02:07:56,35.33,3.3666,24.44,0.2,0.6379,0.5065,1,0.4877,MODÉRÉ,53.3,2,20
21,2026-02-25 02:07:56,207.31,9.653,92.12,0.4325,1.0,0.8297,1,0.8282,CRITIQUE,36.2,3,20
1,2026-02-25 02:08:01,34.49,0.7167,57.33,0.0,0.0,0.0,0,0.0009,FAIBLE,77.3,0,20
5,2026-02-25 02:08:01,84.33,0.6869,40.82,0.0636,1.0,0.7191,1,0.677,ÉLEVÉ,59.4,2,20
18,2026-02-25 02:08:01,35.7,3.3924,25.76,0.2,0.6453,0.5117,1,0.4883,MODÉRÉ,53.6,2,20
21,2026-02-25 02:08:01,207.44,9.6801,95.81,0.4031,1.0,0.8209,1,0.8281,CRITIQUE,36.2,3,20
1,2026-02-25 02:08:06,33.81,0.712,57.4,0.0,0.0,0.0,0,0.0009,FAIBLE,76.8,0,20
5,2026-02-25 02:08:06,85.35,0.6934,37.12,0.0696,0.9803,0.7071,1,0.6784,ÉLEVÉ,59.6,2,20
18,2026-02-25 02:08:06,34.96,3.3682,26.98,0.2,0.6347,0.5043,1,0.4887,MODÉRÉ,53.6,2,20
21,2026-02-25 02:08:06,208.28,9.7484,90.49,0.4481,1.0,0.8344,1,0.8282,CRITIQUE,36.0,3,20
1,2026-02-25 02:08:11,34.14,0.6927,55.12,0.0,0.0,0.0,0,0.0009,FAIBLE,76.6,0,20
5,2026-02-25 02:08:11,85.81,0.6901,39.85,0.1131,1.0,0.7339,1,0.68,ÉLEVÉ,59.6,2,20
18,2026-02-25 02:08:11,34.77,3.3997,26.35,0.2,0.6419,0.5093,1,0.4893,MODÉRÉ,53.9,2,20
21,2026-02-25 02:08:11,208.42,9.747,95.07,0.3947,1.0,0.8184,1,0.8279,CRITIQUE,36.0,3,20
1,2026-02-25 02:08:16,34.41,0.6759,56.38,0.0,0.0,0.0,0,0.0009,FAIBLE,77.9,0,20
5,2026-02-25 02:08:16,85.17,0.6752,37.42,0.0717,0.9874,0.7127,1,0.6812,ÉLEVÉ,59.8,2,20
18,2026-02-25 02:08:16,35.34,3.4154,23.46,0.2,0.6452,0.5116,1,0.4898,MODÉRÉ,54.1,2,20
21,2026-02-25 02:08:16,208.46,9.7582,100.47,0.3995,1.0,0.8198,1,0.8279,CRITIQUE,36.2,3,20
1,2026-02-25 02:08:21,34.82,0.7044,55.89,0.0,0.0,0.0,0,0.0009,FAIBLE,78.3,0,20
5,2026-02-25 02:08:21,85.7,0.7062,36.68,0.0768,0.9699,0.702,1,0.6825,ÉLEVÉ,59.6,2,20
18,2026-02-25 02:08:21,34.21,3.4067,25.5,0.2,0.6479,0.5135,1,0.4904,MODÉRÉ,54.3,2,20
21,2026-02-25 02:08:21,209.27,9.8267,95.06,0.3827,1.0,0.8148,1,0.8277,CRITIQUE,36.1,3,20
1,2026-02-25 02:08:26,35.16,0.712,61.42,0.0,0.0,0.0,0,0.0009,FAIBLE,78.4,0,20
5,2026-02-25 02:08:26,86.12,0.6831,41.14,0.1005,1.0,0.7301,1,0.6838,ÉLEVÉ,59.7,2,20
18,2026-02-25 02:08:26,35.5,3.6081,25.06,0.2159,0.6614,0.5278,1,0.4911,MODÉRÉ,51.0,2,20
21,2026-02-25 02:08:26,210.07,9.8513,96.9,0.4349,1.0,0.8305,1,0.8277,CRITIQUE,36.1,3,20
1,2026-02-25 02:08:31,34.89,0.6772,55.26,0.0,0.0,0.0,0,0.0007,FAIBLE,78.5,0,20
5,2026-02-25 02:08:31,85.61,0.7116,43.23,0.0603,1.0,0.7181,1,0.6848,ÉLEVÉ,59.8,2,20
18,2026-02-25 02:08:31,34.27,3.4254,25.07,0.2117,0.6469,0.5164,1,0.4916,MODÉRÉ,51.2,2,20
21,2026-02-25 02:08:31,209.39,9.8712,96.6,0.4373,1.0,0.8312,1,0.8277,CRITIQUE,36.0,3,20
1,2026-02-25 02:08:36,35.85,0.6731,56.08,0.0,0.0,0.0,0,0.0007,FAIBLE,78.6,0,20
5,2026-02-25 02:08:36,86.73,0.6648,41.43,0.1089,1.0,0.7327,1,0.6865,ÉLEVÉ,59.6,2,20
18,2026-02-25 02:08:36,35.21,3.4499,24.77,0.2,0.6446,0.5112,1,0.4921,MODÉRÉ,51.6,2,20
21,2026-02-25 02:08:36,210.61,9.8818,92.68,0.4241,1.0,0.8272,1,0.8277,CRITIQUE,36.0,3,20
1,2026-02-25 02:08:41,35.66,0.7199,57.92,0.0,0.0,0.0,0,0.0007,FAIBLE,78.7,0,20
5,2026-02-25 02:08:41,86.43,0.7007,40.02,0.0696,1.0,0.7209,1,0.688,ÉLEVÉ,59.5,2,20
18,2026-02-25 02:08:41,34.89,3.4476,24.28,0.2,0.644,0.5108,1,0.4926,MODÉRÉ,51.8,2,20
21,2026-02-25 02:08:41,211.17,9.8941,98.46,0.434,1.0,0.8302,1,0.8278,CRITIQUE,36.0,3,20
1,2026-02-25 02:08:46,35.46,0.6951,58.46,0.0,0.0,0.0,0,0.0007,FAIBLE,78.5,0,20
5,2026-02-25 02:08:46,86.03,0.6949,39.04,0.0684,1.0,0.7205,1,0.6893,ÉLEVÉ,59.4,2,20
18,2026-02-25 02:08:46,35.7,3.4341,24.99,0.2,0.6403,0.5082,1,0.4931,MODÉRÉ,51.7,2,20
21,2026-02-25 02:08:46,211.35,9.9669,96.45,0.4058,1.0,0.8217,1,0.8276,CRITIQUE,36.1,3,20
1,2026-02-25 02:08:51,35.55,0.6906,54.7,0.0,0.0,0.0,0,0.0006,FAIBLE,78.5,0,20
5,2026-02-25 02:08:51,87.36,0.726,37.84,0.0633,0.9974,0.7172,1,0.6906,ÉLEVÉ,59.3,2,20
18,2026-02-25 02:08:51,34.81,3.4798,25.79,0.2,0.6383,0.5068,1,0.4935,MODÉRÉ,52.2,2,20
21,2026-02-25 02:08:51,211.45,9.9809,93.42,0.4127,1.0,0.8238,1,0.8275,CRITIQUE,36.1,3,20
1,2026-02-25 02:08:56,34.62,0.6722,57.3,0.0,0.0,0.0,0,0.0006,FAIBLE,78.5,0,20
5,2026-02-25 02:08:56,86.43,0.6768,41.34,0.072,1.0,0.7216,1,0.692,ÉLEVÉ,59.4,2,20
18,2026-02-25 02:08:56,34.63,3.4838,25.96,0.2,0.6459,0.5121,1,0.494,MODÉRÉ,52.7,2,20
21,2026-02-25 02:08:56,212.76,9.9937,101.53,0.4322,1.0,0.8297,1,0.8275,CRITIQUE,36.2,3,20
1,2026-02-25 02:09:01,35.7,0.7084,57.93,0.0,0.0,0.0,0,0.0006,FAIBLE,78.6,0,20
5,2026-02-25 02:09:01,86.75,0.7079,39.24,0.0579,1.0,0.7174,1,0.693,ÉLEVÉ,59.5,2,20
18,2026-02-25 02:09:01,35.42,3.4887,25.37,0.2,0.6441,0.5109,1,0.4945,MODÉRÉ,52.8,2,20
21,2026-02-25 02:09:01,213.15,10.003,92.97,0.4289,1.0,0.8287,1,0.8276,CRITIQUE,36.2,3,20
1,2026-02-25 02:09:06,35.4,0.7159,57.69,0.0,0.0,0.0,0,0.0006,FAIBLE,78.5,0,20
5,2026-02-25 02:09:06,87.18,0.7075,39.77,0.0693,1.0,0.7208,1,0.694,ÉLEVÉ,59.4,2,20
18,2026-02-25 02:09:06,34.96,3.4692,25.61,0.2,0.6443,0.511,1,0.4949,MODÉRÉ,52.9,2,20
21,2026-02-25 02:09:06,213.11,10.0511,98.59,0.4487,1.0,0.8346,1,0.8277,CRITIQUE,36.3,3,20
1,2026-02-25 02:09:11,34.43,0.7135,55.62,0.0,0.0,0.0,0,0.0006,FAIBLE,78.5,0,20
5,2026-02-25 02:09:11,88.17,0.7315,39.22,0.1023,1.0,0.7307,1,0.6953,ÉLEVÉ,59.2,2,20
18,2026-02-25 02:09:11,34.44,3.5089,25.78,0.2,0.6625,0.5237,1,0.4955,MODÉRÉ,53.1,2,20
21,2026-02-25 02:09:11,213.34,10.0441,99.3,0.4358,1.0,0.8307,1,0.8277,CRITIQUE,36.3,3,20
1,2026-02-25 02:09:16,35.06,0.7251,56.89,0.0,0.0,0.0,0,0.0006,FAIBLE,78.5,0,20
5,2026-02-25 02:09:16,86.96,0.7201,39.31,0.0612,1.0,0.7184,1,0.6961,ÉLEVÉ,59.4,2,20
18,2026-02-25 02:09:16,35.04,3.6919,24.2,0.2,0.6725,0.5307,1,0.4962,MODÉRÉ,51.9,2,20
21,2026-02-25 02:09:16,213.25,10.0725,95.22,0.4256,1.0,0.8277,1,0.8278,CRITIQUE,36.2,3,20
1,2026-02-25 02:09:21,35.12,0.6918,58.81,0.0,0.0,0.0,0,0.0006,FAIBLE,78.6,0,20
5,2026-02-25 02:09:21,87.74,0.7082,41.05,0.1071,1.0,0.7321,1,0.6973,ÉLEVÉ,59.2,2,20
18,2026-02-25 02:09:21,35.26,3.4914,24.98,0.2,0.656,0.5192,1,0.4967,MODÉRÉ,51.9,2,20
21,2026-02-25 02:09:21,214.19,10.1067,98.47,0.4349,1.0,0.8305,1,0.8278,CRITIQUE,36.2,3,20
1,2026-02-25 02:09:26,35.14,0.7073,54.41,0.0,0.0,0.0,0,0.0006,FAIBLE,78.5,0,20
5,2026-02-25 02:09:26,88.44,0.6993,41.17,0.1116,1.0,0.7335,1,0.6985,ÉLEVÉ,59.0,2,20
18,2026-02-25 02:09:26,34.31,3.5374,24.01,0.2,0.652,0.5164,1,0.4972,MODÉRÉ,52.2,2,20
21,2026-02-25 02:09:26,214.69,10.1267,96.91,0.4334,1.0,0.83,1,0.8278,CRITIQUE,36.2,3,20
1,2026-02-25 02:09:31,35.3,0.7032,57.19,0.0,0.0,0.0,0,0.0005,FAIBLE,78.3,0,20
5,2026-02-25 02:09:31,87.91,0.7016,40.56,0.0903,1.0,0.7271,1,0.6993,ÉLEVÉ,58.9,2,20
18,2026-02-25 02:09:31,34.98,3.5272,26.13,0.2,0.6606,0.5225,1,0.4977,MODÉRÉ,52.4,2,20
21,2026-02-25 02:09:31,215.45,10.1247,97.06,0.4442,1.0,0.8333,1,0.8279,CRITIQUE,36.1,3,20
1,2026-02-25 02:09:36,35.12,0.6709,56.09,0.0,0.0,0.0,0,0.0005,FAIBLE,78.5,0,20
5,2026-02-25 02:09:36,87.33,0.7016,40.78,0.09,1.0,0.727,1,0.7002,ÉLEVÉ,58.8,2,20
18,2026-02-25 02:09:36,36.0,3.5352,23.55,0.2,0.6542,0.518,1,0.4983,MODÉRÉ,52.5,2,20
21,2026-02-25 02:09:36,215.75,10.1658,100.44,0.4493,1.0,0.8348,1,0.8279,CRITIQUE,36.1,3,20
1,2026-02-25 02:09:41,35.35,0.6958,56.78,0.0462,0.0,0.0139,0,0.0007,FAIBLE,78.4,0,20
5,2026-02-25 02:09:41,87.59,0.7061,41.57,0.0672,1.0,0.7202,1,0.7012,ÉLEVÉ,58.7,2,20
18,2026-02-25 02:09:41,35.18,3.5461,25.31,0.2,0.6512,0.5158,1,0.4988,MODÉRÉ,52.7,2,20
21,2026-02-25 02:09:41,216.32,10.1533,96.46,0.4412,1.0,0.8324,1,0.828,CRITIQUE,36.2,3,20
1,2026-02-25 02:09:46,35.23,0.7026,59.2,0.0327,0.0,0.0098,0,0.0008,FAIBLE,78.3,0,20
5,2026-02-25 02:09:46,88.29,0.7276,39.57,0.0744,1.0,0.7223,1,0.7025,ÉLEVÉ,58.8,2,20
18,2026-02-25 02:09:46,35.46,3.5482,26.18,0.2,0.6562,0.5194,1,0.4993,MODÉRÉ,52.7,2,20
21,2026-02-25 02:09:46,216.47,10.2387,94.82,0.4415,1.0,0.8324,1,0.8281,CRITIQUE,35.9,3,20
1,2026-02-25 02:09:51,35.47,0.7146,57.58,0.0318,0.0,0.0095,0,0.0009,FAIBLE,78.3,0,20
5,2026-02-25 02:09:51,88.76,0.6959,38.06,0.1077,1.0,0.7323,1,0.7038,ÉLEVÉ,58.7,2,20
18,2026-02-25 02:09:51,35.14,3.5467,25.58,0.2,0.6551,0.5185,1,0.4998,MODÉRÉ,52.7,2,20
21,2026-02-25 02:09:51,217.05,10.2394,90.49,0.4577,1.0,0.8373,1,0.8282,CRITIQUE,35.9,3,20
1,2026-02-25 02:09:56,35.11,0.7099,60.46,0.0,0.0,0.0,0,0.0009,FAIBLE,78.0,0,20
5,2026-02-25 02:09:56,87.84,0.6763,40.97,0.0642,1.0,0.7193,1,0.7048,ÉLEVÉ,58.7,2,20
18,2026-02-25 02:09:56,34.69,3.5582,25.39,0.2,0.6657,0.526,1,0.5004,ÉLEVÉ,52.7,2,20
21,2026-02-25 02:09:56,217.68,10.287,93.47,0.4523,1.0,0.8357,1,0.8282,CRITIQUE,36.0,3,20
1,2026-02-25 02:10:01,35.07,0.7252,55.87,0.0,0.0,0.0,0,0.0009,FAIBLE,78.0,0,20
5,2026-02-25 02:10:01,89.18,0.7039,40.95,0.0918,1.0,0.7275,1,0.7058,ÉLEVÉ,58.7,2,20
18,2026-02-25 02:10:01,34.44,3.5806,25.54,0.2,0.6649,0.5255,1,0.5009,ÉLEVÉ,52.9,2,20
21,2026-02-25 02:10:01,217.98,10.2925,96.65,0.4373,1.0,0.8312,1,0.8283,CRITIQUE,36.0,3,20
1,2026-02-25 02:10:06,35.53,0.6943,58.78,0.0,0.0,0.0,0,0.0009,FAIBLE,78.1,0,20
5,2026-02-25 02:10:06,88.5,0.6862,43.57,0.0867,1.0,0.726,1,0.7067,ÉLEVÉ,58.6,2,20
18,2026-02-25 02:10:06,34.88,3.7657,23.85,0.2019,0.6814,0.5375,1,0.5016,ÉLEVÉ,51.6,2,20
21,2026-02-25 02:10:06,218.22,10.3222,99.72,0.4649,1.0,0.8395,1,0.8284,CRITIQUE,36.0,3,20
1,2026-02-25 02:10:11,34.86,0.7058,59.37,0.0,0.0,0.0,0,0.0009,FAIBLE,77.6,0,20
5,2026-02-25 02:10:11,88.19,0.7293,41.72,0.0438,1.0,0.7131,1,0.7074,ÉLEVÉ,58.8,2,20
18,2026-02-25 02:10:11,35.51,3.5759,25.59,0.2021,0.657,0.5205,1,0.5022,ÉLEVÉ,51.5,2,20
21,2026-02-25 02:10:11,219.07,10.4008,99.88,0.4538,1.0,0.8361,1,0.8285,CRITIQUE,35.8,3,20
1,2026-02-25 02:10:16,35.56,0.6876,55.85,0.0,0.0,0.0,0,0.0009,FAIBLE,77.4,0,20
5,2026-02-25 02:10:16,90.15,0.7013,42.6,0.1116,1.0,0.7335,1,0.7083,ÉLEVÉ,58.8,2,20
18,2026-02-25 02:10:16,35.34,3.5772,23.64,0.2007,0.6557,0.5192,1,0.5026,ÉLEVÉ,51.6,2,20
21,2026-02-25 02:10:16,217.74,10.4162,100.68,0.3971,1.0,0.8191,1,0.8283,CRITIQUE,35.9,3,20
1,2026-02-25 02:10:21,35.3,0.7126,57.2,0.0,0.0,0.0,0,0.0009,FAIBLE,77.3,0,20
5,2026-02-25 02:10:21,90.19,0.684,39.77,0.1248,1.0,0.7374,1,0.7093,ÉLEVÉ,59.1,2,20
18,2026-02-25 02:10:21,35.41,3.591,26.0,0.2,0.6684,0.5278,1,0.5032,ÉLEVÉ,51.6,2,20
21,2026-02-25 02:10:21,218.7,10.4137,98.0,0.4205,1.0,0.8261,1,0.8284,CRITIQUE,36.1,3,20
1,2026-02-25 02:10:26,35.84,0.7076,57.33,0.0,0.0,0.0,0,0.0008,FAIBLE,77.2,0,20
5,2026-02-25 02:10:26,89.19,0.6681,43.02,0.0549,1.0,0.7165,1,0.7102,ÉLEVÉ,59.1,2,20
18,2026-02-25 02:10:26,34.37,3.5927,26.76,0.2062,0.6605,0.5242,1,0.5036,ÉLEVÉ,51.4,2,20
21,2026-02-25 02:10:26,219.96,10.4361,97.43,0.4553,1.0,0.8366,1,0.8286,CRITIQUE,36.2,3,20
1,2026-02-25 02:10:31,34.55,0.709,56.56,0.0,0.0,0.0,0,0.0008,FAIBLE,76.8,0,20
5,2026-02-25 02:10:31,90.31,0.7028,41.93,0.1164,1.0,0.7349,1,0.711,ÉLEVÉ,58.9,2,20
18,2026-02-25 02:10:31,35.35,3.6241,26.3,0.2,0.6717,0.5302,1,0.5042,ÉLEVÉ,51.8,2,20
21,2026-02-25 02:10:31,220.22,10.4351,101.77,0.4238,1.0,0.8271,1,0.8285,CRITIQUE,36.3,3,20
1,2026-02-25 02:10:36,35.5,0.7119,59.32,0.0,0.0,0.0,0,0.0008,FAIBLE,75.9,0,20
5,2026-02-25 02:10:36,89.09,0.6985,41.04,0.0702,1.0,0.7211,1,0.7118,ÉLEVÉ,58.5,2,20
18,2026-02-25 02:10:36,36.14,3.6392,24.79,0.2,0.6641,0.5248,1,0.5047,ÉLEVÉ,52.3,2,20
21,2026-02-25 02:10:36,220.31,10.4963,100.06,0.4148,1.0,0.8244,1,0.8285,CRITIQUE,36.3,3,20
1,2026-02-25 02:10:41,34.56,0.6787,57.44,0.0,0.0,0.0,0,0.0008,FAIBLE,77.0,0,20
5,2026-02-25 02:10:41,89.84,0.665,41.83,0.0798,1.0,0.7239,1,0.7125,ÉLEVÉ,58.8,2,20
18,2026-02-25 02:10:41,35.07,3.6503,23.49,0.2,0.6628,0.524,1,0.5053,ÉLEVÉ,52.7,2,20
21,2026-02-25 02:10:41,220.91,10.5215,100.13,0.434,1.0,0.8302,1,0.8285,CRITIQUE,36.3,3,20
1,2026-02-25 02:10:46,35.04,0.6942,58.17,0.0,0.0,0.0,0,0.0008,FAIBLE,77.1,0,20
5,2026-02-25 02:10:46,90.03,0.6784,41.13,0.0558,1.0,0.7167,1,0.7134,ÉLEVÉ,59.1,2,20
18,2026-02-25 02:10:46,35.68,3.6124,25.27,0.2372,0.6629,0.5352,1,0.5059,ÉLEVÉ,52.5,2,20
21,2026-02-25 02:10:46,221.77,10.507,100.08,0.4529,1.0,0.8359,1,0.8287,CRITIQUE,36.3,3,20
1,2026-02-25 02:10:51,34.59,0.68,53.05,0.0,0.0,0.0,0,0.0008,FAIBLE,77.6,0,20
5,2026-02-25 02:10:51,91.25,0.7059,41.04,0.1287,1.0,0.7386,1,0.7141,ÉLEVÉ,59.0,2,20
18,2026-02-25 02:10:51,35.7,3.6288,24.31,0.2,0.6666,0.5266,1,0.5064,ÉLEVÉ,52.5,2,20
21,2026-02-25 02:10:51,222.21,10.5874,100.86,0.4688,1.0,0.8406,1,0.8288,CRITIQUE,36.2,3,20
1,2026-02-25 02:10:56,34.65,0.7362,59.22,0.0,0.0,0.0,0,0.0008,FAIBLE,77.2,0,20
5,2026-02-25 02:10:56,90.53,0.6856,44.22,0.0837,1.0,0.7251,1,0.7148,ÉLEVÉ,58.8,2,20
18,2026-02-25 02:10:56,34.74,3.8126,25.12,0.2,0.6898,0.5428,1,0.5069,ÉLEVÉ,51.8,2,20
21,2026-02-25 02:10:56,221.86,10.5839,101.49,0.4301,1.0,0.829,1,0.8288,CRITIQUE,36.2,3,20
1,2026-02-25 02:11:01,35.33,0.6849,55.47,0.0,0.0,0.0,0,0.0008,FAIBLE,77.4,0,20
5,2026-02-25 02:11:01,89.87,0.6935,41.06,0.0429,1.0,0.7129,1,0.7153,ÉLEVÉ,58.7,2,20
18,2026-02-25 02:11:01,35.43,3.6817,23.93,0.2336,0.6644,0.5352,1,0.5073,ÉLEVÉ,52.2,2,20
21,2026-02-25 02:11:01,222.16,10.5823,98.23,0.4241,1.0,0.8272,1,0.8288,CRITIQUE,36.2,3,20
1,2026-02-25 02:11:06,34.71,0.6908,59.36,0.0,0.0,0.0,0,0.0008,FAIBLE,77.4,0,20
5,2026-02-25 02:11:06,90.88,0.7148,41.49,0.0891,1.0,0.7267,1,0.7158,ÉLEVÉ,59.0,2,20
18,2026-02-25 02:11:06,34.78,3.6684,24.92,0.2,0.6691,0.5284,1,0.5078,ÉLEVÉ,52.5,2,20
21,2026-02-25 02:11:06,223.13,10.6476,101.61,0.4304,1.0,0.8291,1,0.8289,CRITIQUE,36.1,3,20
1,2026-02-25 02:11:11,34.32,0.7087,53.33,0.0,0.0,0.0,0,0.0008,FAIBLE,77.5,0,20
5,2026-02-25 02:11:11,91.81,0.6773,43.16,0.1344,1.0,0.7403,1,0.7167,ÉLEVÉ,59.2,2,20
18,2026-02-25 02:11:11,35.16,3.6766,25.68,0.2,0.6701,0.5291,1,0.5081,ÉLEVÉ,52.8,2,20
21,2026-02-25 02:11:11,223.55,10.6721,103.34,0.434,1.0,0.8302,1,0.829,CRITIQUE,36.0,3,20
1,2026-02-25 02:11:17,34.2,0.7032,57.64,0.0,0.0,0.0,0,0.0008,FAIBLE,77.3,0,20
5,2026-02-25 02:11:17,91.51,0.6697,41.45,0.1176,1.0,0.7353,1,0.7172,ÉLEVÉ,59.4,2,20
18,2026-02-25 02:11:17,34.73,3.7043,24.95,0.2,0.6745,0.5322,1,0.5084,ÉLEVÉ,53.2,2,20
21,2026-02-25 02:11:17,224.02,10.6803,97.85,0.431,1.0,0.8293,1,0.8289,CRITIQUE,35.9,3,20
1,2026-02-25 02:11:22,35.18,0.7124,58.7,0.0,0.0,0.0,0,0.0008,FAIBLE,77.4,0,20
5,2026-02-25 02:11:22,91.14,0.6757,42.56,0.0855,1.0,0.7256,1,0.7177,ÉLEVÉ,59.3,2,20
18,2026-02-25 02:11:22,35.26,3.6833,25.03,0.2,0.6671,0.527,1,0.5087,ÉLEVÉ,53.4,2,20
21,2026-02-25 02:11:22,223.26,10.722,98.63,0.4037,1.0,0.8211,1,0.8288,CRITIQUE,36.1,3,20
1,2026-02-25 02:11:27,34.97,0.7045,55.92,0.0,0.0,0.0,0,0.0007,FAIBLE,77.4,0,20
5,2026-02-25 02:11:27,91.04,0.6479,40.1,0.0684,1.0,0.7205,1,0.7182,ÉLEVÉ,59.0,2,20
18,2026-02-25 02:11:27,35.34,3.7186,25.04,0.2,0.6678,0.5275,1,0.5091,ÉLEVÉ,53.7,2,20
21,2026-02-25 02:11:27,224.77,10.7195,102.74,0.4316,1.0,0.8295,1,0.8288,CRITIQUE,36.1,3,20
1,2026-02-25 02:11:32,34.6,0.7337,56.57,0.0,0.0,0.0,0,0.0007,FAIBLE,77.6,0,20
5,2026-02-25 02:11:32,90.93,0.6919,42.54,0.0927,1.0,0.7278,1,0.7188,ÉLEVÉ,59.0,2,20
18,2026-02-25 02:11:32,34.99,3.7495,25.6,0.2,0.6738,0.5316,1,0.5093,ÉLEVÉ,54.1,2,20
21,2026-02-25 02:11:32,223.78,10.6964,102.35,0.383,1.0,0.8149,1,0.8287,CRITIQUE,36.2,3,20
